HIP,RAICRS,DEICRS,Vmag
88601,271.36338682,2.50243928,4.03
88635,271.45218586,-30.42365007,2.98
88636,271.45665820,32.23072212,5.72
88657,271.50795297,22.21889206,4.96
88670,271.53083743,-8.32391503,5.84
88684,271.56297335,-4.75117796,5.74
88694,271.59851342,-36.01980798,5.94
88714,271.65782832,-50.09145462,3.65
88726,271.70785224,-43.42496169,4.92
88745,271.75669828,30.56186809,5.05
88765,271.82647643,8.73379361,4.64
88771,271.83758610,9.56365345,3.71
88788,271.86974331,43.46203247,5.00
88794,271.88562824,28.76247025,3.84
88816,271.95168241,-17.15430069,5.52
88817,271.95628810,26.09726716,5.79
88818,271.95651031,26.10122114,5.83
88836,272.00961362,36.40171633,5.49
88839,272.02067917,-28.45701627,4.55
88866,272.14496186,-63.66804844,4.33
88886,272.18955260,20.81457203,4.37
88899,272.22024304,20.04528382,5.10
88964,272.39110031,3.99328654,5.71
89000,272.47502296,3.12029682,5.67
89008,272.49577622,36.46625671,5.57
89020,272.52418933,-30.72859747,5.53
89042,272.60941453,-62.00276787,5.47
89047,272.63138418,54.28595220,5.97
89065,272.66786991,3.32426855,5.50
89099,272.77306755,-41.35902019,5.86
89112,272.80740093,-45.95432704,4.52
89115,272.81567436,-75.89079431,5.86
89153,272.93053328,-23.70116777,4.96
89156,272.93796497,33.44702748,5.98
89172,272.97569523,31.40528840,4.96
89234,273.14235762,-73.67177867,5.86
89290,273.30291529,-41.33609648,5.47
89341,273.44086963,-21.05883031,3.84
89348,273.47232710,64.39719935,4.99
89369,273.56629234,-21.71310708,5.49
89439,273.80377287,-20.72826670,5.29
89440,273.80403819,-20.38796936,5.96
89448,273.82103715,68.75596485,5.96
89482,273.91158071,42.15934312,5.56
89487,273.91942956,-63.05530804,5.58
89507,273.97247295,-44.20649632,5.45
89587,274.22121187,-3.00673658,5.99
89605,274.28140609,-56.02331993,5.36
89609,274.29845504,-17.37385188,5.81
89642,274.40720490,-36.76128103,3.10
89678,274.51328312,-27.04263452,4.66
89772,274.78984693,7.25976189,5.41
89773,274.79447741,24.44604619,5.30
89826,274.96550503,36.06444696,4.33
89851,275.03653519,-15.83160305,5.39
89861,275.07459830,21.96144090,4.92
89908,275.18933831,71.33772734,4.22
89918,275.21692548,3.37714467,4.85
89925,275.23737263,29.85879387,5.61
89931,275.24842337,-29.82803914,2.72
89935,275.25423981,28.86983516,5.12
89937,275.25974572,72.73369763,3.55
89962,275.32883578,-2.89712200,3.23
89968,275.34578527,-18.85998365,5.76
89981,275.38618655,49.12146945,5.02
90023,275.53622172,23.28498721,5.41
90037,275.57751714,-38.65682498,5.09
90052,275.64713837,12.02964433,5.99
90067,275.70414875,17.82657724,5.25
90074,275.72115824,-36.66949254,5.33
90096,275.80069792,-12.01470763,5.71
90098,275.80675239,-61.49390506,4.35
90124,275.87008800,-36.23800004,5.52
90133,275.90182621,-75.04432557,5.47
90135,275.91480755,-8.93451038,4.66
90139,275.92402821,21.77034249,3.85
90156,275.97770388,58.80058520,4.98
90185,276.04310967,-34.38431460,1.79
90191,276.05750733,39.50724983,5.11
90200,276.07600345,-44.11020130,5.24
90260,276.25630334,-30.75640093,5.58
90289,276.33764809,-20.54160918,4.81
90313,276.41167222,8.03202440,5.64
90342,276.49488169,29.82898959,5.81
90344,276.49578299,65.56354628,4.82
90414,276.72503769,-48.11710875,5.44
90422,276.74345947,-45.96832919,3.49
90441,276.80212484,0.19612982,5.20
90485,276.95618477,-29.81690216,5.90
90496,276.99278955,-25.42124732,2.82
90497,276.99489066,6.19416039,5.71
90541,277.11297477,-38.99556950,5.63
90568,277.20723319,-49.07003097,4.10
90595,277.29938301,-14.56580499,4.67
90606,277.33342045,-80.23255408,5.95
90637,277.39879328,23.86620645,5.87
90642,277.42067689,-1.98522563,5.38
90647,277.43734872,77.54706964,5.65
90662,277.48298947,-47.22051319,5.69
90664,277.48615404,-57.52308279,5.74
90687,277.54934640,-18.72857432,5.63
90762,277.76861912,16.92860639,5.76
90763,277.77018839,-32.98900140,5.37
90797,277.84344394,-62.27819116,4.63
90804,277.85705350,-10.79579343,5.77
90806,277.85958633,-18.40264541,5.12
90830,277.93931691,-45.91474360,4.92
90842,277.98426606,-43.50736445,5.71
90844,277.98745241,-1.00296614,5.93
90853,278.00810133,-45.75735390,5.07
90887,278.08877815,-39.70390941,5.16
90905,278.14384287,57.04561627,4.77
90913,278.18050927,-14.86565430,5.47
90915,278.19227861,23.61677633,5.88
90923,278.20812019,30.55418062,5.47
90930,278.23053953,-73.96538378,5.88
90968,278.34638866,-38.72593259,5.67
90982,278.37566714,-42.31245871,4.62
90991,278.41251698,-14.85359142,5.74
91004,278.47286565,-24.03226534,5.49
91013,278.48624439,52.35350951,5.38
91014,278.49068660,-33.01653262,5.28
91105,278.75984804,-10.97719406,5.12
91117,278.80182442,-8.24330819,3.85
91118,278.80245637,18.20339202,5.79
91139,278.87664511,23.60552870,5.62
91217,279.11598380,9.12281663,5.38
91235,279.15562439,33.46903738,5.41
91237,279.16288632,6.67215598,5.43
91262,279.23410832,38.78299311,0.03
91315,279.38963009,62.52646287,5.74
91322,279.39981039,-0.30942411,5.76
91347,279.47678201,-21.39756504,5.93
91405,279.62798112,-23.50484560,5.78
91438,279.72269706,-21.05150199,5.85
91461,279.80946248,-47.90980354,5.84
91494,279.89660339,-43.18577561,5.42
91532,280.00166783,-7.79070788,5.82
91726,280.56842553,-9.05255357,4.70
91755,280.65815094,55.53940044,5.03
91792,280.75889095,-71.42772867,4.01
91845,280.88016751,-8.27524299,4.88
91854,280.90549491,-64.55131121,5.76
91875,280.94558795,-38.32331062,5.11
91883,280.96505950,31.92691949,5.68
91918,281.08066463,-35.64192109,4.86
91919,281.08473883,39.66997686,4.67
91926,281.09489936,39.61259557,4.59
91971,281.19306613,37.60505025,4.34
91973,281.20079095,37.59456466,5.73
91974,281.20667981,-25.01086335,5.82
91975,281.20805403,2.06007487,5.02
91989,281.23812444,-39.68617292,5.40
92024,281.36190079,-64.87089771,4.78
92027,281.36814952,5.50012301,5.82
92041,281.41397083,-26.99077940,3.17
92043,281.41554660,20.54712356,4.19
92056,281.44481933,74.08535352,5.25
92088,281.51861708,26.66207055,4.83
92111,281.58578518,-22.39218449,5.37
92112,281.59276611,75.43379735,5.37
92117,281.61909463,-0.96163956,5.89
92133,281.67949234,52.98797002,5.91
92136,281.68051716,-10.12503854,5.69
92161,281.75509317,18.18122968,4.34
92175,281.79365558,-4.74782871,4.22
92202,281.87073367,-5.70507074,5.38
92226,281.93583145,-40.40612167,5.20
92294,282.15815797,-65.07748945,5.71
92308,282.21029394,-43.67999681,5.46
92312,282.22240149,19.32877145,5.89
92367,282.36367328,-45.81023948,5.80
92382,282.39582542,-43.43404010,5.60
92390,282.41711408,-20.32474038,5.22
92391,282.42064627,-5.91283415,5.99
92398,282.44130295,32.81283298,5.93
92405,282.47052043,32.55108873,5.22
92420,282.51997462,33.36267788,3.52
92488,282.74377104,-9.77410171,5.82
92512,282.80002755,59.38828895,4.63
92549,282.89583932,52.97452091,5.51
92609,283.05431892,-62.18756062,4.22
92614,283.06846943,21.42516648,5.43
92630,283.11335813,-46.59511945,5.51
92646,283.16502568,-52.10713766,5.18
92689,283.30642219,50.70828894,4.92
92728,283.43149392,36.97172755,5.58
92747,283.50037663,-21.35979587,5.68
92761,283.54239695,-22.74482020,4.86
92768,283.55521736,27.90970126,5.64
92782,283.59902616,71.29708956,4.82
92791,283.62620294,36.89860518,4.22
92814,283.67964704,-15.60302217,5.08
92818,283.68700483,22.64507357,4.57
92822,283.69653895,48.85972353,5.84
92824,283.69853501,-87.60551487,5.29
92831,283.71740921,41.60272814,5.46
92833,283.71883669,33.96858048,5.99
92845,283.77946681,-22.67125323,5.00
92855,283.81631956,-26.29659428,2.05
92862,283.83368820,43.94589260,4.08
92872,283.86434313,6.61550576,5.58
92882,283.87925799,-16.37618751,5.56
92931,284.00280341,-23.17371793,5.91
92937,284.02562647,18.10579902,5.69
92946,284.05483475,4.20352956,4.62
92951,284.06088696,4.20205672,4.98
92953,284.07071918,-42.71060161,5.35
92969,284.10725292,65.25815397,5.62
92989,284.16871114,-37.34318339,5.36
92997,284.18783092,57.81499531,5.67
93015,284.23766942,-67.23353511,4.40
93017,284.25612303,32.90162351,5.20
93026,284.26514217,-5.84621426,4.83
93051,284.31913909,2.53537680,5.56
93057,284.33532364,-20.65633439,5.02
93085,284.43241556,-21.10662433,3.52
93104,284.50792438,38.26618277,5.89
93124,284.56144717,17.36093633,5.33
93148,284.61564682,-52.93860748,4.85
93163,284.65247792,-60.20062859,5.14
93174,284.68114151,-37.10708855,4.83
93179,284.69551472,13.90677273,5.91
93194,284.73593568,32.68955312,3.25
93203,284.77387015,13.62254853,5.27
93225,284.84917715,-12.84046242,5.51
93244,284.90578844,15.06847757,4.02
93256,284.93928575,26.23043204,5.26
93279,285.00342257,32.14549051,4.94
93287,285.01477683,-66.65351408,5.98
93299,285.05696213,50.53345884,5.39
93340,285.18111302,55.65831944,5.51
93393,285.32232152,26.29143333,5.69
93408,285.35983210,46.93502175,5.00
93429,285.42017236,-5.73901832,4.02
93498,285.61537869,-24.84639516,5.63
93506,285.65301428,-29.88011429,2.60
93526,285.72704960,-3.69900363,5.40
93537,285.76584773,-19.24565829,5.96
93542,285.77846922,-42.09499443,4.74
93552,285.82369335,-38.25318227,5.73
93574,285.87367886,-68.75553290,5.89
93580,285.88432906,1.81893472,5.82
93624,285.98967365,-51.01824471,5.93
93667,286.10439624,-31.04703255,5.49
93683,286.17055765,-21.74135451,3.76
93713,286.22987335,53.39660317,5.40
93717,286.24024804,-4.03135505,5.40
93718,286.24093053,31.74425746,5.63
93747,286.35255180,13.86370983,2.99
93763,286.42158090,-15.66039343,5.93
93805,286.56229139,-4.88233456,3.43
93815,286.58301929,-52.34063012,5.17
93825,286.60433158,-37.06275714,4.23
93843,286.65701713,28.62838960,5.53
93845,286.65983699,24.25075812,5.78
93862,286.73164713,-48.29911462,5.95
93864,286.73517629,-27.66981416,3.32
93867,286.74418054,11.07130501,5.07
93903,286.82553958,36.10016754,5.25
93917,286.85623123,32.50166027,5.20
93996,287.06958032,-19.29028615,5.56
94005,287.08722077,-40.49663760,4.57
94013,287.10785255,52.42586424,5.88
94068,287.24965607,6.07339716,5.23
94083,287.29061868,76.56079335,5.11
94114,287.36782635,-37.90423953,4.11
94141,287.44097404,-21.02352534,2.88
94150,287.46925968,-68.42434424,5.31
94157,287.49022490,-41.89222924,5.86
94160,287.50730185,-39.34070677,4.10
94302,287.91883762,56.85909594,5.13
94311,287.94171276,31.28346360,5.93
94336,288.02173147,49.85423807,5.85
94376,288.13814581,67.66131695,3.07
94385,288.16959861,-7.93950077,5.35
94434,288.30695700,-25.90676384,5.79
94437,288.31464939,-12.28250973,5.51
94477,288.42791464,2.29371370,5.14
94481,288.43953645,39.14596968,4.43
94490,288.47985288,57.70525514,5.00
94556,288.66467390,-45.19343079,5.91
94620,288.82224652,21.23209944,5.65
94624,288.83370710,15.08367864,5.58
94630,288.85348310,30.52644519,5.88
94643,288.88498822,-25.25660677,4.86
94648,288.88872380,73.35521457,4.45
94703,289.05433156,21.39044277,4.76
94712,289.09059981,-45.46606262,5.38
94713,289.09206426,38.13372778,4.35
94720,289.11159428,14.54461509,5.65
94727,289.12926242,4.83482079,5.59
94779,289.27545794,53.36816064,3.80
94789,289.30091657,-66.66103756,5.52
94820,289.40868994,-18.95288215,4.88
94827,289.43181365,23.02554904,5.46
94834,289.45416014,11.59539126,5.28
94885,289.63537019,1.08508548,5.10
94982,289.91393971,12.37463918,5.53
94986,289.91662081,-35.42142487,5.59
95038,290.06668355,57.64511743,5.91
95066,290.13682588,-5.41587489,4.98
95073,290.14867994,-0.89216854,5.46
95077,290.15898277,-22.40260314,5.59
95081,290.16696656,65.71443030,4.60
95168,290.41823037,-17.84725155,3.92
95176,290.43175842,-15.95500233,4.52
95188,290.46180286,-18.30816237,5.84
95222,290.58962436,-0.25227829,5.81
95241,290.65952718,-44.45891013,3.96
95260,290.71202082,26.26242970,5.22
95261,290.71325245,-54.42372882,5.03
95294,290.80441920,-44.79964788,4.27
95347,290.97146411,-40.61564629,3.96
95352,290.98536934,43.38823710,5.85
95372,291.03154901,29.62131120,4.99
95447,291.24070960,11.94285122,5.17
95456,291.26687908,-29.30920884,5.91
95477,291.31854426,-24.50844892,5.02
95485,291.33984203,-13.89726417,5.72
95498,291.36893140,19.79853912,5.14
95503,291.37363116,-23.96242415,5.45
95501,291.37396941,3.11457923,3.36
95556,291.53801621,36.31786478,5.17
95557,291.54596470,-15.05325005,5.71
95560,291.55518356,20.09782036,5.60
95564,291.57972363,-21.77668185,5.57
95572,291.60052721,13.02365808,5.76
95582,291.61952782,19.89161003,5.84
95585,291.62954029,0.33857566,4.64
95619,291.73529268,-29.74310537,5.66
95656,291.85821062,52.32050263,5.73
95690,291.95051131,-54.32529723,5.70
95732,292.08665305,2.93006720,5.84
95771,292.17671261,24.66516482,4.44
95785,292.23782315,24.76868131,5.82
95793,292.25411887,1.95052861,5.79
95822,292.34218384,14.59607671,5.57
95823,292.34904557,-43.44491571,5.70
95853,292.42641389,51.72946747,3.76
95865,292.46738503,-26.98551060,5.46
95937,292.66593316,-2.78886135,5.03
95947,292.68035529,27.95969480,3.05
95951,292.68915293,27.96527890,5.12
95999,292.79559581,-68.43388713,5.98
96014,292.83066458,50.30659451,5.55
96016,292.84005924,26.61710997,5.89
96052,292.94300436,34.45297707,4.74
96100,293.08577692,69.66540172,4.67
96141,293.22412548,-53.18560103,5.76
96178,293.34014279,-45.27168903,5.59
96229,293.52178228,7.37931918,4.45
96234,293.53534254,-40.03463308,5.89
96258,293.58233594,51.23707706,5.71
96275,293.64536654,19.77339742,5.00
96288,293.67190527,42.41258465,5.34
96302,293.71216081,29.46291111,5.39
96327,293.78022188,-10.56043644,5.12
96341,293.80414074,-48.09911061,4.88
96406,294.00687266,-24.71901737,5.64
96441,294.11059344,50.22046347,4.49
96459,294.15856119,44.69518822,5.17
96465,294.17662107,-24.88356664,4.59
96468,294.18031892,-1.28655047,4.36
96481,294.21852927,11.27319815,5.98
96483,294.22270240,-7.02747069,4.93
96496,294.26389422,-18.23101861,5.66
96516,294.32243004,16.46276921,5.67
96536,294.39365282,-14.30144432,5.46
96556,294.44690167,-4.64750966,5.45
96620,294.67144862,54.97339500,5.89
96665,294.79850093,5.39778241,5.18
96683,294.84418456,30.15323350,4.68
96693,294.86027686,42.81821158,5.41
96757,295.02409394,18.01393839,4.39
96760,295.02977888,-23.42905463,5.97
96807,295.18047034,-0.62129280,5.64
96808,295.18058838,-16.29314555,5.30
96825,295.20880618,45.52464940,5.06
96837,295.26222378,17.47612356,4.39
96840,295.27303453,13.81570826,5.98
96895,295.45453769,50.52544635,5.99
96950,295.62955250,-16.12397392,5.06
96957,295.64169697,11.82660840,5.28
96977,295.68585235,32.42674436,5.93
97063,295.88936752,-15.46965541,5.49
97077,295.92882357,25.77187257,5.50
97081,295.93784116,41.77308397,5.86
97118,296.06896508,37.35426967,4.89
97122,296.07667340,69.33711857,5.90
97165,296.24350878,45.13069195,2.86
97229,296.41631572,7.61315784,5.89
97260,296.50506632,-31.90853854,5.51
97278,296.56487567,10.61326869,2.72
97290,296.59091351,-19.76089482,4.87
97295,296.60659960,33.72868813,5.00
97365,296.84693842,18.53425912,3.68
97376,296.86573441,38.40761671,5.83
97421,297.00459018,-56.36227755,5.33
97433,297.04255658,70.26783533,3.84
97473,297.17520021,11.81592014,5.75
97496,297.24437005,19.14197806,5.01
97534,297.35538694,-72.50341408,5.39
97598,297.55855107,-47.55736033,5.91
97630,297.64161019,38.72216211,5.18
97634,297.65553824,40.59977800,5.68
97635,297.65722388,52.98816657,5.03
97646,297.68657002,-59.19363715,5.41
97649,297.69450860,8.86738491,0.76
97650,297.69501255,-10.76358902,5.38
97675,297.75625098,10.41605390,5.12
97679,297.76705681,22.61008676,4.90
97749,297.96079231,-39.87433805,5.32
97757,297.99613200,47.02734867,5.60
97765,298.00664208,24.99217156,5.54
97774,298.02988134,47.93181856,5.91
97783,298.05002110,-19.04486185,5.88
97804,298.11818257,1.00567827,3.87
97816,298.15709206,-54.97103652,5.76
97870,298.32237872,57.52346329,5.14
97871,298.32801307,-3.11449682,5.63
97886,298.36533677,24.07952568,4.57
97928,298.53446904,-8.57416489,5.76
97938,298.56175736,8.46165027,4.71
97961,298.62942212,24.31939041,5.56
97966,298.65686507,-8.22722614,5.70
97980,298.68655124,0.27365959,5.60
97985,298.70101118,36.99565531,5.79
98032,298.81532954,-41.86841350,4.12
98036,298.82819233,6.40793334,3.71
98055,298.90759282,52.43902327,4.91
98066,298.95927101,-26.29968718,4.70
98068,298.96567172,38.48670392,4.95
98073,298.98078459,58.84601982,4.98
98085,299.00526400,16.63481590,5.71
98103,299.05930285,11.42370978,5.28
98110,299.07665069,35.08349079,3.89
98162,299.23677038,-27.16986250,4.54
98174,299.27618092,-58.90131541,5.24
98194,299.30776056,40.36782505,5.46
98234,299.43932749,16.78911537,5.54
98258,299.48758471,-15.49126255,5.01
98325,299.65816165,30.98367174,5.51
98332,299.67157464,-69.16371251,5.74
98337,299.68911516,19.49209287,3.51
98353,299.73823470,-26.19582739,4.84
98375,299.79409487,23.10127381,5.68
98383,299.83506255,45.77258164,5.92
98412,299.93405965,-35.27624433,4.37
98416,299.94787255,-9.95728408,5.87
98421,299.96366659,-34.69763103,5.30
98425,299.97997979,37.04288602,5.15
98438,300.01378061,17.51654077,5.33
98461,300.06632739,-37.70171669,5.95
98470,300.08399517,-33.70274870,5.65
98478,300.09627712,-66.94888773,5.75
98495,300.14747226,-72.91018443,3.97
98512,300.20134846,-45.11293250,5.80
98526,300.24571281,8.55776880,5.90
98543,300.27504217,27.75356392,4.66
98571,300.33978531,50.10467998,5.06
98583,300.36888221,64.82100457,5.22
98609,300.43627799,24.80042535,5.88
98608,300.43634274,-59.37582804,4.95
98624,300.46835033,-66.94379223,5.32
98633,300.49407171,-13.63724241,5.69
98636,300.50572521,24.93787365,5.23
98688,300.66441367,-27.70987972,4.43
98702,300.70436340,67.87344872,4.51
98738,300.81830316,18.50104063,5.99
98754,300.87505300,16.03127337,5.73
98761,300.88921406,-37.94049103,4.77
98767,300.90394052,29.89807932,5.73
98819,301.02693796,17.07116105,5.80
98823,301.03461172,7.27793427,5.51
98842,301.08151239,-32.05626941,4.99
98844,301.09647111,-0.70902114,5.67
98863,301.15073631,32.21862467,5.62
98920,301.28947757,19.99087704,5.09
98962,301.38635475,61.99524822,5.40
99026,301.55682854,53.16506746,5.81
99031,301.59137234,35.97353894,5.38
99080,301.72249122,23.61442409,5.08
99120,301.84653576,-52.88080972,4.93
99171,302.00731244,-0.67802026,5.97
99240,302.17441713,-66.17932101,3.55
99255,302.22215174,77.71136178,4.38
99303,302.35673642,36.83959003,4.93
99404,302.63968695,26.90413736,5.51
99461,302.79836763,-36.09738423,5.32
99473,302.82610327,-0.82147569,3.24
99500,302.89476753,62.07834754,5.70
99518,302.94989008,26.80901561,5.51
99531,303.00291076,26.47883104,5.91
99572,303.10731366,-12.61702214,5.84
99631,303.30778095,-1.00926621,5.44
99639,303.32517496,46.81567038,4.80
99655,303.34917142,56.56752223,4.28
99663,303.36487180,60.64043320,5.81
99675,303.40792782,46.74132417,3.80
99738,303.56050449,28.69486353,5.19
99742,303.56910667,15.19746767,4.94
99747,303.57919847,-52.44564171,5.65
99770,303.63326032,36.80613540,4.93
99824,303.81621226,25.59196924,4.79
99825,303.81907470,-27.03253576,5.73
99841,303.84913091,33.72937020,5.70
99848,303.86799270,47.71420530,3.96
99853,303.87598846,23.50892242,5.18
99874,303.94232258,27.81422850,4.50
99889,304.00252971,45.57965867,5.87
99951,304.19615246,24.67114227,5.30
99968,304.23034999,40.36507960,5.27
100017,304.37763542,66.85296587,5.91
100027,304.41190045,-12.50821403,4.30
100044,304.44668519,38.03294710,4.77
100062,304.50573017,-21.80990013,5.86
100064,304.51341030,-12.54485877,3.58
100069,304.52912505,40.73209817,5.83
100097,304.60315860,55.39717050,5.76
100108,304.61927485,36.99975390,5.58
100122,304.66279104,34.98278431,5.14
100195,304.84833016,-19.11850680,5.28
100221,304.90290698,62.25741351,5.71
100256,305.00079670,13.54810109,5.96
100261,305.02493212,68.88025320,5.59
100276,305.08915240,17.79300261,5.82
100310,305.16586145,-12.75904403,4.77
100345,305.25269347,-14.78140119,3.05
100357,305.29798654,63.98008727,5.69
100435,305.51428968,24.44611603,5.50
100437,305.52227775,45.79489737,5.58
100453,305.55708346,40.25668150,2.23
100469,305.61449749,-42.04934895,5.60
100501,305.68872891,41.02613288,5.95
100541,305.79462251,5.34307747,5.30
100574,305.93485540,37.47644822,5.87
100587,305.96498335,32.19018607,4.43
100591,305.97161225,-42.42290463,5.64
100738,306.36175161,-28.66327932,5.86
100751,306.41187347,-56.73488071,1.94
100754,306.41884950,21.40966274,5.68
100859,306.75919090,49.38322449,5.73
100881,306.83001454,-18.21169433,5.08
100907,306.89281213,38.44052275,5.63
100965,307.06022697,81.42266925,5.38
101027,307.21509857,-17.81366828,4.77
101067,307.33495238,36.45473284,5.90
101076,307.34887900,30.36855661,4.01
101084,307.36294172,56.06817898,5.89
101082,307.36380725,81.09073843,5.96
101093,307.39511383,62.99413722,4.21
101101,307.41232775,-2.88547630,4.91
101123,307.47454931,-18.58298474,5.94
101138,307.51471567,48.95155039,4.94
101243,307.82836858,49.22037330,5.44
101260,307.87666197,74.95465942,5.18
101345,308.09797300,-9.85364143,5.66
101421,308.30318657,11.30333217,4.03
101427,308.32338660,-80.96482633,5.76
101474,308.47578431,35.25086482,4.61
101475,308.47848189,46.69386159,5.78
101477,308.47942959,-44.51596141,5.12
101483,308.48748693,13.02720146,5.39
101589,308.82711738,14.67418482,4.64
101612,308.89486744,-60.58129819,4.75
101692,309.18177937,-2.54991814,4.91
101716,309.26942755,26.46197499,5.59
101769,309.38695734,14.59520289,3.64
101772,309.39162365,-47.29166239,3.11
101773,309.39683225,-61.52974415,4.86
101800,309.45456696,11.37769664,5.42
101843,309.57752070,-81.28897011,5.89
101847,309.58447294,-1.10507951,4.31
101867,309.63038481,21.20117964,4.81
101868,309.63295107,24.11597742,5.06
101870,309.64578512,23.68050731,5.91
101882,309.68326968,13.31512567,5.69
101899,309.74806489,30.33442469,5.68
101909,309.77070250,15.83823558,5.99
101916,309.78163540,10.08615196,5.07
101923,309.81798449,-14.95471233,5.24
101936,309.85346440,0.48649190,5.15
101958,309.90939395,15.91205270,3.77
101983,310.00944347,-60.54750937,5.11
101984,310.01232708,-18.13860630,5.15
101986,310.01339893,43.45901630,5.97
102014,310.08255226,-33.43193038,5.47
102026,310.13566467,-16.12435941,5.79
102066,310.26058373,32.30731586,5.53
102092,310.34826007,-31.59814237,5.75
102098,310.35797270,45.28033423,1.25
102155,310.48540748,41.71687197,5.68
102157,310.48776281,-66.76062542,5.14
102162,310.51050472,-76.18056892,5.99
102177,310.55261149,50.34002067,5.41
102208,310.64624921,82.53110584,5.75
102253,310.79576497,66.65736293,5.59
102281,310.86477381,15.07468224,4.43
102333,311.00911122,-51.92084051,4.51
102358,311.09183699,56.48840856,5.91
102388,311.21884679,25.27104823,4.92
102395,311.23981530,-66.20323826,3.42
102422,311.32195263,61.83679404,3.41
102431,311.33831928,57.58029799,4.52
102453,311.41566302,30.71965680,4.22
102485,311.52402547,-25.27051682,4.13
102487,311.54155712,-21.51399111,5.91
102488,311.55180091,33.96945334,2.48
102497,311.58346515,-39.19918925,5.48
102531,311.66194885,16.12462394,5.15
102532,311.66465833,16.12477326,4.27
102571,311.79468503,34.37410329,4.93
102589,311.85219564,36.49073658,4.53
102599,311.88981878,80.55235152,5.36
102618,311.91888574,-9.49568988,3.78
102624,311.93432462,-5.02760303,4.43
102633,311.95136711,6.00824104,5.57
102635,311.95539218,47.83191224,5.60
102693,312.12083153,-43.98827127,5.11
102724,312.23455583,46.11414081,4.81
102772,312.32335608,-25.78119469,5.86
102773,312.32614627,-68.77640032,5.41
102790,312.37053840,-46.22689249,4.90
102831,312.49199793,-33.77967320,4.89
102843,312.52013154,44.05898220,5.06
102891,312.67375681,-12.54472977,5.87
102916,312.75317995,-37.91328991,5.52
102945,312.85705076,-5.62663580,5.99
102949,312.86764739,28.25051868,5.66
102950,312.87520805,-51.60816692,5.06
102962,312.91001311,-62.42921513,5.67
102978,312.95540084,-26.91912642,4.12
103004,313.03218980,27.09712771,4.56
103005,313.03622144,-5.50704421,5.55
103045,313.16335749,-8.98323782,4.73
103089,313.31143866,44.38726652,4.80
103094,313.32732775,45.18168341,5.48
103127,313.41730078,-39.80962825,5.34
103145,313.47461043,33.43780855,5.47
103200,313.64015502,28.05763154,5.03
103219,313.68448128,75.92546706,5.99
103226,313.69938483,-17.92285285,5.78
103227,313.70241509,-58.45409470,3.67
103294,313.90282903,13.72156383,5.19
103298,313.91063822,12.56850687,5.54
103312,313.95752483,47.41766542,5.68
103359,314.10599985,50.72864966,5.83
103360,314.10786528,49.19583069,5.92
103371,314.14490863,44.92472729,5.96
103389,314.19695920,-26.29621951,5.70
103401,314.22512443,-9.69751669,5.49
103413,314.29338184,41.16719384,3.94
103460,314.41922341,-16.03154355,5.89
103511,314.56813667,22.32591754,5.30
103519,314.58075681,44.47154114,5.55
103527,314.60817904,10.83936950,5.51
103530,314.62510662,50.46178308,5.59
103545,314.67447074,-14.48308081,5.95
103569,314.76892895,4.29384672,5.30
103571,314.77157032,4.29497561,5.24
103598,314.85555250,59.43855678,5.54
103632,314.95645946,47.52094507,4.74
103652,315.01647457,7.51617986,5.98
103673,315.08985065,-51.26563421,5.76
103675,315.11540786,19.32972583,5.69
103732,315.29551032,46.15576488,5.38
103738,315.32275695,-32.25776681,4.67
103810,315.53748512,56.66961137,5.83
103836,315.61271790,-38.53055847,5.93
103882,315.74156102,-38.63118269,5.32
103956,315.94827016,53.28582252,5.93
103981,316.01963509,-5.82304908,5.53
104019,316.10135259,-19.85493122,4.82
104031,316.14434879,5.50286035,5.63
104043,316.17928592,-77.02286938,5.13
104060,316.23273251,43.92785122,3.72
104085,316.30930513,-54.72695035,5.17
104101,316.36162027,5.95848857,5.94
104105,316.37171122,78.12632222,5.91
104139,316.48658082,-17.23271095,4.08
104148,316.50468134,-30.12495361,5.69
104171,316.59746974,71.43207905,5.88
104174,316.60283819,-32.34163849,5.20
104177,316.60623928,-41.38593603,5.55
104185,316.62600709,31.18466842,5.77
104194,316.65036722,47.64840597,4.56
104214,316.71181258,38.74149446,5.20
104234,316.78202266,-25.00574796,4.49
104364,317.13627084,-63.92827112,5.75
104365,317.14005380,-21.19352539,5.30
104371,317.16196997,30.20568797,5.60
104382,317.19172547,-88.95651120,5.45
104440,317.33965419,-73.17226994,5.67
104459,317.39830336,-11.37165474,4.50
104516,317.56480272,53.56310952,5.75
104521,317.58529617,10.13194861,4.70
104642,317.95100195,59.98661923,5.64
104680,318.05695050,-40.26882840,5.83
104732,318.23408977,30.22708128,3.21
104738,318.26219780,-39.42464394,5.25
104750,318.32194676,-27.61905854,5.41
104752,318.32890517,-36.42353599,5.97
104755,318.33516015,-70.12621725,5.06
104858,318.61995883,10.00771855,4.47
104887,318.69727757,38.04432043,3.74
104963,318.90787714,-20.65169052,5.17
104968,318.92663197,77.01226067,5.92
104974,318.93678169,-15.17151251,5.31
104978,318.94098443,-53.26304998,5.73
104987,318.95581976,5.24807390,3.92
105102,319.35396892,39.39469016,4.22
105138,319.47944955,34.89688120,4.41
105140,319.48436063,-32.17248551,4.71
105143,319.48865236,-17.98513635,5.40
105164,319.54610828,-4.51951158,5.83
105186,319.61325695,43.94596690,5.04
105199,319.64408982,62.58545529,2.45
